D0,D1,OTHER0,R0,R1,N1,MARS1,MARS2,MARS4,PREP,N2,A00100,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00900,A00900,SCHF,N01000,A01000,N02300,A02300,N02500,A02500,N03300,A03300,N04470,A00101,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N09600,A09600,N07100,A07100,N07180,A07180,N07260,A07260,N59660,A59660,N59720,A59720,N11070,A11070,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
9.440975789048688,0.0,7.696212639346407,9.079092085366229,0.0,10.052769255251883,9.364776725280601,8.997147151515142,8.04237800517328,9.352707613263105,10.651832893560835,13.875647531487841,9.86058005152485,13.464802065018747,8.965717788984849,9.367429587218957,8.438149984075784,9.908276069267925,8.366370301681654,9.61413742298365,8.13739583005665,10.696366939495048,6.492239835020471,8.128585200374497,10.303269877508795,7.3901814282264295,9.123147160273806,7.965545573129992,10.258711444207545,4.867534450455582,7.805882040228621,8.444622498581403,13.165223613298627,11.469798733249071,8.216088098632316,9.92749700499648,6.672032945461067,6.897704943128636,8.333270353255308,9.688312170871095,8.440312147080279,10.558309618774405,8.0925452638913,9.887205719961845,8.14902386805177,9.84823907830565,9.720765915720834,13.47619969625634,5.768320995793772,7.402451520818244,8.809862805379057,8.731336360533149,6.565264970035361,5.840641657373398,5.886104031450156,5.537334267018537,8.53895468319775,9.286004275897172,8.422882511944996,9.184099060770956,8.026170194946426,8.259458195332408,9.596282813595483,11.680082621244411,9.676586952344206,11.737955236252553,8.0519780789023,9.52588077255636,9.839482222560216,10.722055195881667
8.780633799494984,0.0,7.046647277848756,9.024733424190698,0.0,9.738612909345894,8.88599431515281,8.884610231886873,7.731930721948486,9.217315985712608,10.409702563744435,13.598457173876728,9.544667452251007,13.214484842293063,8.544808358449211,8.958925938694943,7.969011781106478,9.367856809851165,7.897296472595885,9.111955470054781,7.820037989458753,10.443396137193783,6.856461984594587,7.709756864454165,10.37311611145178,7.352441100243583,9.05122740031911,7.762170607138205,10.121859738971446,4.382026634673881,7.404887575616125,8.083328608786376,12.823097133441674,11.14977244064768,7.912056888179006,9.697446909121581,6.131226489483141,6.331501849893691,7.958576903813898,9.072341873818893,8.077136638538454,10.16087792924552,7.718685495198466,9.406071615680055,7.791522819150732,9.612667227583843,9.42060129745938,13.17522334391996,5.247024072160486,7.087573705557973,8.463792414689122,8.587278798982926,6.234410725718371,5.521460917862246,5.634789603169249,5.272999558563747,8.194229304819817,9.018453210312527,8.086410275323782,8.927048647825695,7.731930721948486,7.909122183211411,9.319194776888265,11.356084502910083,9.395989718862811,11.418054188833596,7.7706452341291765,9.125326997649227,9.51044496442652,10.465728463248274
10.91029517656234,0.0,8.825265953515752,10.584663361314853,9.856395945002278,11.733906680119755,10.939160041430364,10.834272730560736,9.667765219015058,11.184560277242912,12.390101078115814,15.750290278696655,11.54481165383255,15.4269568522487,10.780621569209089,11.171519075412782,10.225933304924201,11.737651763079647,10.14800112958653,11.510522580353918,9.587406005562649,12.007261885981025,7.106606137727303,9.862144589001746,11.854264411353435,9.355306142226368,11.179660080896483,9.824444345195674,12.246316873175287,6.214608098422191,9.09873819539488,10.559451941968357,15.249132585753864,13.57845569144571,10.400011391591258,12.10871887902424,8.46168048148598,8.57866451350434,10.49349397417656,11.879947690669661,10.55711397493379,12.725384162046463,10.357425314095071,12.226757236723007,10.297554615691922,11.647674865521843,11.481434797878858,15.37096229028862,7.635303886259415,9.235715678307411,10.563336447694558,10.74298362943121,8.601534339849989,7.859413154693583,7.731930721948486,6.86171134048073,9.9349862195955,10.713728642470587,9.81246815414896,10.615235658245211,9.48721424571136,9.672500823760892,11.389514120054994,13.567500378919936,11.44560975768536,13.6013403752825,9.782449224159071,11.240026909177837,11.524162096896216,12.476263891414074
8.815221555922163,0.0,6.498282149476434,9.186662244621605,0.0,9.718362068409439,8.859363449152088,9.004545458996587,7.1308988302963465,9.302919553269277,10.407892608499196,13.968436774156103,9.531698970787348,13.629177365308417,9.064157861798101,9.505097358099926,8.607033895416027,9.864694747816973,8.550627967502475,9.590282522853261,7.649692623711514,10.035348801246425,6.363028103540465,8.313852267398207,10.086267337660777,7.170119543449628,8.964439833539357,7.8632667240095735,10.34705094924295,4.787491742782046,7.501082124259871,8.856518497019858,13.650882346671356,11.948900379282964,8.714403360703942,10.53834332471897,6.684611727667927,6.747586526829315,8.794824928014517,10.239280987394974,8.855092980028635,11.118044150401708,8.660427359502146,10.626460489993315,8.61794309451638,9.796792813865165,9.52588077255636,13.642583534032038,6.152732694704104,7.71289096149013,8.704502289721232,8.864322722511439,6.984716320118266,6.300785794663244,5.703782474656201,5.231108616854587,7.313220387090301,7.928406026180535,7.1308988302963465,7.788211557847076,6.897704943128636,7.067319848653476,9.454853949026585,11.876595883421347,9.497772413172754,11.919829537272648,7.9996785794994505,9.596418766284158,9.443038136095204,10.460815009953539
8.350666240520924,0.0,6.269096283706261,8.449556542700426,0.0,9.096051225574055,8.245384468120747,8.27893600229198,7.02108396428914,8.745125259462244,9.768812649209526,12.852935020886322,8.890135107818843,12.535329628989443,8.070906088787819,8.208764045819667,7.554858521040676,8.65956043270316,7.478734825567875,8.336869637284956,7.07326971745971,9.296518068217235,6.1092475827643655,7.251344983372214,8.943636705909594,6.927557906278317,8.666647144584575,7.162397497355718,9.449908301704534,3.6888794541139363,6.625392368007956,7.365180126021013,11.816128954578758,10.237098556876308,7.177782416195197,8.628913441026645,5.19295685089021,5.4510384535657,7.27931883541462,8.18060094759445,7.358830898342354,9.176059437999308,7.029972911706386,8.663887570567042,6.993932975223189,8.4071550862073,8.794824928014517,12.391942067866198,4.248495242049359,5.594711379601839,7.878534196140362,7.982416346827733,5.480638923341991,4.465908118654584,5.19295685089021,4.624972813284271,7.495541943884256,8.271804031154709,7.383989457978509,8.170751423757535,6.984716320118266,7.15305163493748,8.694502206386648,10.405928119767678,8.770283819098399,10.484305548122153,7.01211529430638,8.33110454805304,8.88875674784872,9.84161214881804
7.273092595999522,0.0,4.852030263919617,7.198183577101943,0.0,7.8119734296220225,6.84587987526405,6.835184586147301,6.309918278226516,7.3777589082278725,8.515191188745565,11.442352774798065,7.605890001053122,11.082019464380112,6.551080335043404,6.408528791059498,5.634789603169249,6.3080984415095305,5.521460917862246,5.857933154483459,5.886104031450156,7.8050670442584895,5.135798437050262,5.19295685089021,7.090076835776092,5.480638923341991,7.247792581767846,5.8289456176102075,8.026170194946426,0.0,0.0,5.736572297479192,10.086517191913764,8.63141433550626,5.480638923341991,6.854354502255021,3.6888794541139363,3.6888794541139363,5.560681631015528,5.8377304471659395,5.736572297479192,7.2485040723706105,5.247024072160486,6.977281341630747,5.3471075307174685,7.003065458786462,7.455876687491824,10.91965981781985,0.0,0.0,6.522092798170152,6.541029999189903,4.0943445622221,3.258096538021482,3.6888794541139363,2.302585092994046,6.606650186198215,7.4999765409521215,6.476972362889683,7.404887575616125,6.152732694704104,6.340359303727752,7.299797366758161,8.90734159541251,7.4205789054108005,9.015298250772847,5.857933154483459,7.443663683115591,7.615791072035833,8.596189197642735
8.78462153484075,0.0,6.415096959171596,8.865593998902725,0.0,9.533148246403337,8.720950028930258,8.711113884053544,7.286191714702382,9.17678358844734,10.196903156835669,13.414162463313799,9.329899607033822,13.025052597733959,8.675904882571059,9.095153962167066,8.0519780789023,9.375091807576673,7.986164860332727,8.965717788984849,7.408530566894626,9.729372232289272,6.593044534142437,7.749322464660356,9.490846760678869,7.162397497355718,8.992433087457218,7.705262474866325,10.057538227363054,3.912023005428146,6.517671272912275,7.90100705199242,12.50467240257976,10.829728615263452,7.595889917718538,9.221280312014517,5.66988092298052,5.556828061699537,7.783224016336037,8.678291111758565,7.893572073504902,9.803280402119096,7.560080465021827,9.299723933110869,7.495541943884256,9.089753408987065,9.265775078864284,12.99902669878171,4.700480365792417,6.313548046277095,8.318742252692399,8.406261630708956,6.29156913955832,5.476463551931511,5.521460917862246,5.123963979403259,7.727535110475448,8.520188700396035,7.61085279039525,8.42726848388825,7.31986492980897,7.5595594960077,9.17678358844734,11.113700844451518,9.233079858945672,11.169561535091168,7.554858521040676,9.205126804923296,9.307467082706905,10.232647404434218
11.113656123399075,0.0,8.464214266625351,10.725379688986635,0.0,11.709067740781494,10.912357465703376,10.65443183182229,10.005141206262628,11.031011184698658,12.381495460632971,15.677405667692195,11.541998712455936,15.360918193416191,10.642085995999992,10.901007979642964,10.116580767996837,11.512335290851738,10.041508850433503,11.249675808659033,9.603057907261844,11.969482847262736,6.7912214627261855,9.774517171239168,11.673810560487865,9.293761980115255,11.079616283632067,9.623112055266786,12.04313009690672,6.214608098422191,9.117127990254003,10.463389013948712,15.153552260432756,13.49886643851045,10.286707051696972,11.9596412756902,8.40290404501411,8.708474489581665,10.373178632943564,11.795032023088824,10.458234363360047,12.615622732074607,10.260462451483859,12.203644700455506,10.205811901724779,11.570033321976647,11.4287826968578,15.278983992005191,7.533693709848633,9.130539301772627,10.56977727892619,10.689236703555197,8.701180027529253,8.040768994367578,7.6544432264701125,6.75343791859778,10.18716160359037,11.106489886107617,10.097820021996219,11.006208057582091,9.831991550831058,10.042945100762001,11.308235592314265,13.478098880206389,11.382816779623209,13.519558382285961,9.738612909345894,11.215597015466642,11.508716620196173,12.536530402805859
8.14002395246292,0.0,6.336825731146441,8.312626025674962,0.0,8.965717788984849,8.09559870137819,8.15478757276852,6.84587987526405,8.478452363099807,9.644716823578767,12.769378758688763,8.727454116899434,12.386542488960654,7.955074273262696,8.271548374755515,7.299797366758161,8.475120414994329,7.22983877815125,8.214465160759186,7.07326971745971,9.25874951118387,6.253828811575473,6.956545443151569,8.79920924224139,6.633318433280377,8.38022733634308,7.114769448366463,9.416297071867572,3.6888794541139363,6.461468176353717,7.3395376954076745,11.878457072619252,10.296002501468664,7.122866658599083,8.668196064952765,5.598421958998375,5.641907070938114,7.24422751560335,8.213923595622743,7.333023014386481,9.204422898212146,7.01211529430638,8.830981510952498,7.003065458786462,8.586905803827538,8.662158961666423,12.320284868973806,4.0943445622221,5.846438775057725,7.709756864454165,7.780720886117918,5.521460917862246,4.6913478822291435,5.0106352940962555,4.007333185232471,7.358830898342354,8.133880887949207,7.237059026124737,8.03398273468322,6.917705609835305,7.122866658599083,8.55256033525353,10.41277198928329,8.62515033292133,10.472487740353191,6.966024187106113,8.43511508038063,8.749890955535259,9.673382324888367
9.3615151997733,0.0,7.6246189861593985,9.614538010517382,0.0,10.311615778063777,9.464207095933233,9.453286550586572,8.296546520300614,9.69953369561506,10.976952958782281,14.181628971650516,10.110501721920453,13.833108796595772,9.217315985712608,9.53387209732166,8.60337088765729,10.045377663535744,8.525161361065415,9.839109018599922,8.414052432496725,10.897387263737267,6.461468176353717,8.283999304248526,9.998434029845082,7.9229859587111955,9.654641503869545,8.354674261918463,10.668327290482809,4.867534450455582,7.909489492673759,8.797850648931053,13.445166907144277,11.790958636134384,8.616133139271142,10.291738679909605,6.866933284461882,7.0707241072602764,8.691146498539675,9.849506438669614,8.793308627496552,10.828559615417621,8.503094267036737,10.301491562412671,8.480529207044645,10.046418381725163,10.015922981865916,13.759179331322407,5.966146739123692,7.653494909661253,9.104979856318357,9.171703488361265,7.114769448366463,6.302618975744905,6.345636360828596,5.916202062607435,8.748304912379623,9.564863001346772,8.62515033292133,9.455558477608703,8.268731832117737,8.446985296372741,9.91739045770512,11.913331128982424,9.993328256535918,11.973238542117373,8.357024439263416,9.625359692889159,10.094521049932105,11.039170809413337
7.837554360881084,0.0,4.962844630259907,6.876264611890766,8.168486417126681,8.867850063029406,8.009695357742922,8.101677747454572,6.579251212010101,8.505120610181969,9.54824016058858,12.719841932465393,8.655214489313613,12.351073017257846,7.996317231796746,8.30325712085294,7.293017679772782,8.38320455141292,7.215239978730097,7.96346006663897,7.029972911706386,8.995784837848506,6.327936783729195,7.02108396428914,9.059866258621348,6.745236349484363,8.428580533059634,7.02108396428914,9.380420642347783,3.4011973816621555,6.3080984415095305,7.455876687491824,11.963714419042056,10.411449078687468,7.265429723253953,8.760296220470051,5.598421958998375,5.575949103146316,7.371489295214277,8.583355393669907,7.450079569807499,9.406729185981574,7.154615356913663,8.915029272359911,7.237059026124737,8.715224041915372,8.582980931954241,12.286965760735471,4.0943445622221,5.849324779946859,7.691656822810547,7.823245690685523,5.521460917862246,4.836281906951478,4.867534450455582,4.23410650459726,7.138866999945524,7.9105906122564775,7.01211529430638,7.784057002639929,6.684611727667927,6.880384082186005,8.474285690404962,10.358694752539106,8.56216655705897,10.432084329787237,7.02108396428914,8.38206051742474,8.61431990214696,9.56598478510039
7.017506142941256,0.0,5.267858159063328,7.05617528410041,0.0,7.736307096548285,6.856461984594587,7.038783541388542,5.247024072160486,7.426549072397305,8.411832675758411,11.580154114465676,7.4673710669175595,11.224616529414154,7.003065458786462,7.21890970761906,6.253828811575473,7.349873704738337,6.214608098422191,7.113142108707088,5.857933154483459,7.736307096548285,5.8289456176102075,6.016157159698354,6.843749949006225,5.634789603169249,7.520234556474628,5.940171252720432,8.3654396361887,0.0,0.0,6.194405391104672,10.688256300143298,9.113278659133051,6.040254711277414,7.5310163320779155,4.248495242049359,3.871201010907891,6.0867747269123065,7.218176838403408,6.173786103901937,8.115819701211327,5.886104031450156,7.62608275807238,5.799092654460526,6.630683385642372,7.432483807917119,11.17125172394955,0.0,0.0,6.492239835020471,6.8001700683022,4.0943445622221,3.2188758248682006,3.912023005428146,2.6390573296152584,5.768320995793772,6.486160788944089,5.598421958998375,6.345636360828596,5.298317366548036,5.583496308781699,7.346010209913293,9.228278517107196,7.432483807917119,9.307648554443182,5.966146739123692,7.257002707092073,7.450079569807499,8.398634855292102
10.529185312732531,0.0,8.213923595622743,9.90518610917171,9.583075655461428,11.339286108559108,10.639694222556521,10.311615778063777,9.304741047397666,10.57413346774956,11.97823057343441,15.40648486221583,11.177312858760898,15.001746591641995,10.295529640312152,10.933821000450944,9.844268192876157,11.743195562026282,9.751501195538246,11.456344531415262,9.378393956972433,11.915065049649815,7.146772179452637,9.546812608597396,12.20234570912254,8.558335134747413,10.325416386674958,9.235032984566555,11.654390304418875,6.522092798170152,9.280705634636746,10.106020149946213,14.933373033779901,13.22882029179734,9.94798279242268,11.734123124263983,8.016317898503415,8.278174290943738,10.017708696626151,11.517335725458777,10.103157747664696,12.366531955466993,9.836813419268136,11.69810958737766,9.864746724219698,11.618653912932663,11.086287791629264,15.054886605861999,7.6638772587034705,9.492733482494353,10.214275613702384,10.374459462846412,8.333270353255308,7.68937110752969,7.346010209913293,6.762729506931879,9.556055475678573,10.369514535394131,9.443038136095204,10.267748648720236,9.254357257392957,9.623575217348709,10.980195005816189,13.315560579390322,11.038431770451629,13.364659933290854,9.52588077255636,11.178612894590135,11.09922655193496,12.034987720662206
8.343077871169383,0.0,6.818924065275521,9.162095059348188,0.0,9.667132107249687,8.884610231886873,8.8023721336499,7.455876687491824,9.254357257392957,10.312280450736967,13.569216080050898,9.464982590349763,13.137640091916648,8.745125259462244,9.040144994980068,8.064636475774222,9.507106063161006,7.965545573129992,9.261413642160184,7.659171367666058,10.083723602839061,6.551080335043404,7.644919344958857,10.0489289881863,7.444248649496705,9.179468708309095,7.851661177889265,10.262035740856541,4.605170185988092,7.527793987721444,7.986164860332727,12.644733945495151,10.904248101036515,7.843848638152472,9.490922297937656,5.8289456176102075,5.811140992976701,7.874739125171811,8.911664758049536,7.975908360165538,9.9616621165872,7.630461261783627,9.279586544712997,7.61085279039525,9.077037524661762,9.400133943608838,13.184582961885422,5.19295685089021,7.02197642307216,8.459564078579602,8.561401446080557,6.253828811575473,5.521460917862246,5.799092654460526,4.852030263919617,7.9229859587111955,8.653121708640482,7.783224016336037,8.555836815008442,7.414572881350589,7.58629630715272,9.305650551780507,11.305852093833513,9.363919459904483,11.386227811924272,7.859413154693583,9.83097062169695,9.41897923708751,10.300012819074817
